shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10008,43.428819,-80.552789,490013
10008,43.428867,-80.552805,490014
10008,43.428919,-80.552852,490015
10008,43.428958,-80.552923,490016
10008,43.428978,-80.553005,490017
10008,43.428977,-80.553086,490018
10008,43.429080,-80.553119,490019
10008,43.429359,-80.553250,490020
10008,43.429387,-80.553265,490021
10008,43.429387,-80.553265,500001
10008,43.429722,-80.553438,500002
10008,43.430149,-80.553668,500003
10008,43.430730,-80.554046,500004
10008,43.431321,-80.554497,500005
10008,43.432102,-80.555170,500006
10008,43.432489,-80.555514,500007
10008,43.432866,-80.555845,500008
10008,43.434424,-80.557284,500009
10008,43.434807,-80.557666,500010
10008,43.435222,-80.558093,500011
10008,43.435233,-80.558071,500012
10008,43.435257,-80.558038,500013
10008,43.435284,-80.558012,500014
10008,43.435314,-80.557992,500015
10008,43.435346,-80.557980,500016
10008,43.435380,-80.557977,500017
10008,43.435413,-80.557980,500018
10008,43.435446,-80.557991,500019
10008,43.435476,-80.558010,500020
10008,43.435503,-80.558036,500021
10008,43.435527,-80.558069,500022
10008,43.435546,-80.558106,500023
10008,43.435561,-80.558147,500024
10008,43.435570,-80.558191,500025
10008,43.435573,-80.558237,500026
10008,43.435570,-80.558283,500027
10008,43.435561,-80.558327,500028
10008,43.435547,-80.558369,500029
10008,43.435523,-80.558415,500030
10008,43.435505,-80.558439,500031
10008,43.435478,-80.558465,500032
10008,43.435447,-80.558485,500033
10008,43.435415,-80.558498,500034
10008,43.435382,-80.558502,500035
10008,43.435348,-80.558498,500036
10008,43.435316,-80.558486,500037
10008,43.435286,-80.558467,500038
10008,43.435257,-80.558440,500039
10008,43.434979,-80.558940,500040
10008,43.434658,-80.559516,500041
10008,43.434677,-80.559542,500042
10008,43.434689,-80.559566,500043
10008,43.434698,-80.559593,500044
10008,43.434704,-80.559621,500045
10008,43.434706,-80.559649,500046
10008,43.434704,-80.559679,500047
10008,43.434699,-80.559708,500048
10008,43.434690,-80.559735,500049
10008,43.434681,-80.559753,500050
10008,43.434688,-80.559763,500051
10008,43.434987,-80.560079,500052
10008,43.434810,-80.560391,500053
10008,43.434792,-80.560466,500054
10008,43.434821,-80.560533,500055
10008,43.434865,-80.560573,500056
10008,43.435605,-80.561354,500057
10008,43.435821,-80.560961,500058
10008,43.435221,-80.560327,500059
10009,43.421742,-80.441664,10001
10009,43.422218,-80.441813,10002
10009,43.422415,-80.440656,10003
10009,43.422519,-80.440068,10004
10009,43.422373,-80.439998,10005
10009,43.421874,-80.439496,10006
10009,43.421649,-80.439362,10007
10009,43.421683,-80.439167,10008
10009,43.421777,-80.438814,10009
10009,43.421878,-80.438532,10010
10009,43.421970,-80.438318,10011
10009,43.422046,-80.438164,10012
10009,43.422083,-80.438076,10013
10009,43.422557,-80.437254,10014
10009,43.422691,-80.437021,10015
10009,43.423384,-80.435796,10016
10009,43.423452,-80.435673,10017
10009,43.423827,-80.435075,10018
10009,43.424115,-80.434681,10019
10009,43.424115,-80.434681,20001
10009,43.424265,-80.434475,20002
10009,43.424398,-80.434333,20003
10009,43.424503,-80.434242,20004
10009,43.425061,-80.433789,20005
10009,43.425314,-80.433612,20006
10009,43.425930,-80.433273,20007
10009,43.426130,-80.433181,20008
10009,43.426396,-80.433093,20009
10009,43.426681,-80.433017,20010
10009,43.427193,-80.432908,20011
10009,43.427671,-80.432679,20012
10009,43.428476,-80.432191,20013
10009,43.428670,-80.432049,20014
10009,43.428893,-80.431969,20015
10009,43.428893,-80.431969,30001
10009,43.428993,-80.431933,30002
10009,43.429155,-80.431902,30003
10009,43.429354,-80.431899,30004
10009,43.429818,-80.431924,30005
10009,43.430097,-80.431883,30006
10009,43.430271,-80.431810,30007
10009,43.430426,-80.431714,30008
10009,43.430456,-80.431689,30009
10009,43.430456,-80.431689,40001
10009,43.430570,-80.431591,40002
10009,43.431250,-80.430899,40003
10009,43.432103,-80.430073,40004
10009,43.432237,-80.429952,40005
10009,43.432237,-80.429952,50001
10009,43.432682,-80.429552,50002
10009,43.432779,-80.429644,50003
10009,43.433667,-80.430602,50004
10009,43.434102,-80.431184,50005
10009,43.434102,-80.431184,60001
10009,43.434289,-80.431435,60002
10009,43.434605,-80.431794,60003
10009,43.435016,-80.432133,60004
10009,43.435597,-80.432749,60005
10009,43.435766,-80.432482,60006
10009,43.435766,-80.432482,70001
10009,43.435924,-80.432230,70002
10009,43.436334,-80.431750,70003
10009,43.436914,-80.430819,70004
10009,43.437122,-80.431045,70005
10009,43.437122,-80.431045,80001
10009,43.438359,-80.432391,80002
10009,43.439066,-80.433154,80003
10009,43.439066,-80.433154,90001
10009,43.439307,-80.433414,90002
10009,43.439711,-80.433914,90003
10009,43.439982,-80.434317,90004
10009,43.440213,-80.434714,90005
10009,43.441182,-80.436698,90006
10009,43.441518,-80.437293,90007
10009,43.441882,-80.437818,90008
10009,43.442155,-80.438157,90009
10009,43.442560,-80.438594,90010
10009,43.443083,-80.439055,90011
10009,43.443083,-80.439055,100001
10009,43.443181,-80.439142,100002
10009,43.444587,-80.440345,100003
10009,43.445594,-80.441231,100004
10009,43.445823,-80.441428,100005
10009,43.445823,-80.441428,110001
10009,43.446100,-80.441665,110002
10009,43.446383,-80.441856,110003
10009,43.446914,-80.442147,110004
10009,43.447159,-80.442250,110005
10009,43.447159,-80.442250,120001
10009,43.447339,-80.442326,120002
10009,43.447968,-80.442662,120003
10009,43.448572,-80.442963,120004
10009,43.449089,-80.443222,120005
10009,43.449488,-80.443455,120006
10009,43.449488,-80.443455,130001
10009,43.449700,-80.443580,130002
10009,43.450881,-80.444334,130003
10009,43.451371,-80.444649,130004
10009,43.451371,-80.444649,140001
10009,43.452059,-80.445093,140002
10009,43.453328,-80.445922,140003
10009,43.453328,-80.445922,150001
10009,43.453935,-80.446318,150002
10009,43.454600,-80.446738,150003
10009,43.455030,-80.447022,150004
10009,43.455030,-80.447022,160001
10009,43.455136,-80.447092,160002
10009,43.456215,-80.447798,160003
10009,43.456575,-80.448101,160004
10009,43.456888,-80.448491,160005
10009,43.457144,-80.448955,160006
10009,43.457240,-80.449204,160007
10009,43.457478,-80.450056,160008
10009,43.457585,-80.450463,160009
10009,43.457585,-80.450463,170001
10009,43.457661,-80.450751,170002
10009,43.458373,-80.453505,170003
10009,43.458672,-80.454672,170004
10009,43.458722,-80.454896,170005
10009,43.458722,-80.454896,180001
10009,43.458794,-80.455229,180002
10009,43.458834,-80.455678,180003
10009,43.458785,-80.457395,180004
10009,43.458649,-80.457400,180005
10009,43.458509,-80.457485,180006
10009,43.458445,-80.457607,180007
10009,43.458333,-80.457973,180008
10009,43.458246,-80.458256,180009
10009,43.458246,-80.458256,190001
10009,43.457864,-80.459503,190002
10009,43.457556,-80.460489,190003
10009,43.457416,-80.460876,190004
10009,43.457416,-80.460876,200001
10009,43.457400,-80.460919,200002
10009,43.457236,-80.461223,200003
10009,43.457015,-80.461532,200004
10009,43.456757,-80.461779,200005
10009,43.456616,-80.461877,200006
10009,43.456356,-80.462125,200007
10009,43.456214,-80.462309,200008
10009,43.456002,-80.462683,200009
10009,43.455869,-80.463035,200010
10009,43.455576,-80.463871,200011
10009,43.455576,-80.463871,210001
10009,43.455113,-80.465188,210002
10009,43.454744,-80.466253,210003
10009,43.454526,-80.466906,210004
10009,43.454250,-80.467685,210005
10009,43.454250,-80.467685,220001
10009,43.454226,-80.467751,220002
10009,43.454053,-80.468302,220003
10009,43.453731,-80.469219,220004
10009,43.453339,-80.470378,220005
10009,43.452909,-80.471682,220006
10009,43.452626,-80.472520,220007
10009,43.452626,-80.472520,230001
10009,43.452558,-80.472722,230002
10009,43.452189,-80.473781,230003
10009,43.451873,-80.474718,230004
10009,43.451873,-80.474718,240001
10009,43.451828,-80.474853,240002
10009,43.451562,-80.475636,240003
10009,43.451434,-80.475975,240004
10009,43.451057,-80.477104,240005
10009,43.450999,-80.477271,240006
10009,43.450999,-80.477271,250001
10009,43.450665,-80.478213,250002
10009,43.450280,-80.479336,250003
10009,43.450107,-80.479847,250004
10009,43.449785,-80.480758,250005
10009,43.449785,-80.480758,260001
10009,43.449538,-80.481458,260002
10009,43.449303,-80.481659,260003
10009,43.450518,-80.484332,260004
10009,43.450518,-80.484332,270001
10009,43.450595,-80.484499,270002
10009,43.451349,-80.486113,270003
10009,43.450317,-80.486946,270004
10009,43.449692,-80.487348,270005
10009,43.449376,-80.487543,270006
10009,43.449376,-80.487543,280001
10009,43.449176,-80.487665,280002
10009,43.448773,-80.487943,280003
10009,43.448632,-80.488049,280004
10009,43.448490,-80.488201,280005
10009,43.448490,-80.488201,290001
10009,43.448357,-80.488342,290002
10009,43.447706,-80.489045,290003
10009,43.447419,-80.489323,290004
10009,43.447419,-80.489323,300001
10009,43.447286,-80.489452,300002
10009,43.447031,-80.489712,300003
10009,43.446748,-80.490018,300004
10009,43.446535,-80.490239,300005
10009,43.446535,-80.490239,310001
10009,43.446284,-80.490498,310002
10009,43.445791,-80.491013,310003
10009,43.445623,-80.491205,310004
10009,43.445362,-80.491519,310005
10009,43.445762,-80.492215,310006
10009,43.446142,-80.492930,310007
10009,43.445815,-80.493258,310008
10009,43.445815,-80.493258,320001
10009,43.445804,-80.493269,320002
10009,43.445547,-80.493542,320003
10009,43.445255,-80.493832,320004
10009,43.444951,-80.494150,320005
10009,43.444676,-80.494429,320006
10009,43.444676,-80.494429,330001
10009,43.444352,-80.494758,330002
10009,43.444260,-80.494847,330003
10009,43.443170,-80.495959,330004
10009,43.442435,-80.496700,330005
10009,43.442435,-80.496700,340001
10009,43.442356,-80.496781,340002
10009,43.442118,-80.497030,340003
10009,43.441741,-80.497403,340004
10009,43.441133,-80.498033,340005
10009,43.441021,-80.498131,340006
10009,43.440813,-80.498297,340007
10009,43.440350,-80.498774,340008
10009,43.440350,-80.498774,350001
10009,43.440217,-80.498911,350002
10009,43.439428,-80.499701,350003
10009,43.439168,-80.499966,350004
10009,43.439168,-80.499966,360001
10009,43.438753,-80.500388,360002
10009,43.438634,-80.500782,360003
10009,43.438590,-80.501164,360004
10009,43.438459,-80.501636,360005
10009,43.438459,-80.501636,370001
10009,43.438449,-80.501672,370002
10009,43.438363,-80.501873,370003
10009,43.438085,-80.502317,370004
10009,43.437769,-80.502649,370005
10009,43.437359,-80.502918,370006
10009,43.437214,-80.502970,370007
10009,43.436835,-80.503192,370008
10009,43.436629,-80.503491,370009
10009,43.436629,-80.503491,380001
10009,43.436550,-80.503608,380002
10009,43.436239,-80.504079,380003
10009,43.435838,-80.504812,380004
10009,43.435228,-80.505918,380005
10009,43.435228,-80.505918,390001
10009,43.434471,-80.507291,390002
10009,43.434186,-80.508017,390003
10009,43.434111,-80.508233,390004
10009,43.434111,-80.508233,400001
10009,43.434047,-80.508412,400002
10009,43.433448,-80.510096,400003
10009,43.433194,-80.510806,400004
10009,43.433194,-80.510806,410001
10009,43.432093,-80.513889,410002
10009,43.432093,-80.513889,420001
10009,43.431879,-80.514488,420002
10009,43.431425,-80.515745,420003
10009,43.431055,-80.516789,420004
10009,43.430818,-80.517283,420005
10009,43.430579,-80.517595,420006
10009,43.430515,-80.517698,420007
10009,43.430515,-80.517698,430001
10009,43.430343,-80.517976,430002
10009,43.429800,-80.519520,430003
10009,43.429641,-80.520028,430004
10009,43.429604,-80.520197,430005
10009,43.429604,-80.520197,440001
10009,43.429405,-80.521111,440002
10009,43.429285,-80.521693,440003
10009,43.429099,-80.522581,440004
10009,43.428732,-80.523599,440005
10009,43.428472,-80.524283,440006
10009,43.428472,-80.524283,450001
10009,43.427902,-80.525783,450002
10009,43.427634,-80.526490,450003
10009,43.427634,-80.526490,460001
10009,43.427540,-80.526739,460002
10009,43.427111,-80.527831,460003
10009,43.426675,-80.527507,460004
10009,43.426675,-80.527507,470001
10009,43.426157,-80.527123,470002
10009,43.425992,-80.526960,470003
10009,43.425749,-80.526502,470004
10009,43.425685,-80.526423,470005
10009,43.425685,-80.526423,480001
10009,43.425610,-80.526327,480002
10009,43.425367,-80.526138,480003
10009,43.424709,-80.525703,480004
10009,43.424381,-80.525479,480005
10009,43.424075,-80.525286,480006
10009,43.423777,-80.524970,480007
10009,43.423777,-80.524970,490001
10009,43.423527,-80.524705,490002
10009,43.423112,-80.524244,490003
10009,43.422943,-80.524014,490004
10009,43.422807,-80.523747,490005
10009,43.422706,-80.523452,490006
10009,43.422644,-80.523138,490007
10009,43.422644,-80.522706,490008
10009,43.422644,-80.522706,500001
10009,43.422644,-80.521945,500002
10009,43.422580,-80.521532,500003
10009,43.422499,-80.521369,500004
10009,43.422182,-80.520959,500005
10009,43.421923,-80.521410,500006
10009,43.421799,-80.521787,500007
10009,43.421600,-80.522353,500008
10009,43.421600,-80.522353,510001
10009,43.421443,-80.522803,510002
10009,43.421095,-80.523781,510003
10009,43.420740,-80.524791,510004
10009,43.420525,-80.525381,510005
10009,43.420525,-80.525381,520001
10009,43.420009,-80.526802,520002
10009,43.419759,-80.527518,520003
10009,43.419546,-80.528117,520004
10009,43.419483,-80.528467,520005
10009,43.419494,-80.528710,520006
10009,43.419494,-80.528710,530001
10009,43.419505,-80.528945,530002
10009,43.419653,-80.529339,530003
10009,43.419857,-80.529697,530004
10009,43.419688,-80.529907,530005
10009,43.419550,-80.530155,530006
10009,43.419445,-80.530433,530007
10009,43.419365,-80.530855,530008
10009,43.419199,-80.532731,530009
10009,43.419114,-80.533123,530010
10009,43.418838,-80.533886,530011
10009,43.418485,-80.534893,530012
10009,43.418405,-80.535351,530013
10009,43.418405,-80.535351,540001
10009,43.418386,-80.535462,540002
10009,43.418367,-80.536048,540003
10009,43.418417,-80.536542,540004
10009,43.418472,-80.536786,540005
10009,43.418625,-80.537251,540006
10009,43.418966,-80.537990,540007
10009,43.419359,-80.538817,540008
10009,43.419120,-80.539029,540009
10009,43.419120,-80.539029,550001
10009,43.418525,-80.539554,550002
10009,43.418048,-80.539991,550003
10009,43.417692,-80.540290,550004
10009,43.417394,-80.540564,550005
10009,43.417021,-80.540899,550006
10009,43.416851,-80.541029,550007
10009,43.416851,-80.541029,560001
10009,43.416790,-80.541075,560002
10009,43.416598,-80.541172,560003
10009,43.416298,-80.541221,560004
10009,43.416292,-80.541669,560005
10009,43.416375,-80.542725,560006
10009,43.416400,-80.543026,560007
10009,43.416400,-80.543026,570001
10009,43.416501,-80.544273,570002
10009,43.416548,-80.544889,570003
10009,43.416502,-80.545239,570004
10009,43.416282,-80.545788,570005
10009,43.415900,-80.546729,570006
10009,43.415649,-80.547469,570007
10009,43.415649,-80.547469,580001
10009,43.415630,-80.547524,580002
10009,43.415591,-80.547680,580003
10009,43.415433,-80.548519,580004
10009,43.415400,-80.548954,580005
10009,43.415427,-80.549311,580006
10009,43.415461,-80.549514,580007
10009,43.415492,-80.549872,580008
10009,43.415467,-80.550162,580009
10009,43.415423,-80.550442,580010
10009,43.415378,-80.550598,580011
10009,43.415378,-80.550598,590001
10009,43.415341,-80.550731,590002
10009,43.414905,-80.552112,590003
10009,43.414788,-80.552452,590004
10009,43.414761,-80.552606,590005
10009,43.414794,-80.552616,590006
10009,43.414843,-80.552653,590007
10009,43.414875,-80.552694,590008
10009,43.414907,-80.552776,590009
10009,43.414914,-80.552851,590010
10009,43.415370,-80.552858,590011
10009,43.415913,-80.552846,590012
10009,43.417954,-80.552794,590013
10009,43.418390,-80.552787,590014
10009,43.418390,-80.552787,600001
10009,43.421462,-80.552739,600002
10009,43.421905,-80.552738,600003
10009,43.422828,-80.552715,600004
10009,43.422836,-80.552641,600005
10009,43.422850,-80.552583,600006
10009,43.422886,-80.552521,600007
10009,43.422919,-80.552485,600008
10009,43.422954,-80.552461,600009
10009,43.423000,-80.552446,600010
10009,43.423039,-80.552444,600011
10009,43.423085,-80.552459,600012
10009,43.423117,-80.552476,600013
10009,43.423154,-80.552515,600014
10009,43.423188,-80.552572,600015
10009,43.423211,-80.552650,600016
10009,43.423217,-80.552713,600017
10009,43.423377,-80.552712,600018
10009,43.423474,-80.552728,600019
10009,43.423484,-80.552729,600020
